FIRSTNAME,EMAIL,SKILLS,EXPERIENCE,EVENTNAME,ACCEPTORREJECT,STARTTIME,ENDTIME
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:49:00,02:24:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:55:00,03:16:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:54:00,08:08:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:20:00,09:07:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:03:00,01:06:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:47:00,13:21:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:53:00,05:08:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:25:00,15:49:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:03:00,05:05:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:31:00,18:29:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:49:00,02:24:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:55:00,03:16:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:54:00,08:08:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:20:00,09:07:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:03:00,01:06:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,10:47:00,13:21:00
Abelard,spoterq2@t-online.de,Mobile App Development,5,Google Cloud Platform (GCP),1,09:53:00,05:08:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:51:00,11:02:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:08:00,03:17:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:41:00,13:21:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,09:33:00,06:51:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:22:00,07:56:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:58:00,07:29:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:10:00,15:44:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:51:00,11:02:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:08:00,03:17:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:41:00,13:21:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,09:33:00,06:51:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:22:00,07:56:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:58:00,07:29:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:10:00,15:44:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:51:00,11:02:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:08:00,03:17:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:41:00,13:21:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,09:33:00,06:51:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:22:00,07:56:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:58:00,07:29:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:10:00,15:44:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:51:00,11:02:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:08:00,03:17:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:41:00,13:21:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,09:33:00,06:51:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:22:00,07:56:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:58:00,07:29:00
Tann,scurstoner@cbsnews.com,Technical Support,8,React.js,1,10:10:00,15:44:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:34:00,17:29:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:52:00,18:14:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:54:00,13:15:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:55:00,13:24:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,09:59:00,10:57:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:13:00,10:47:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:17:00,01:21:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:48:00,06:18:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:34:00,17:29:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:52:00,18:14:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:54:00,13:15:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:55:00,13:24:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,09:59:00,10:57:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:13:00,10:47:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:17:00,01:21:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:48:00,06:18:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:34:00,17:29:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:52:00,18:14:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:54:00,13:15:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:55:00,13:24:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,09:59:00,10:57:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:13:00,10:47:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:17:00,01:21:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:48:00,06:18:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:34:00,17:29:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:52:00,18:14:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:54:00,13:15:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:55:00,13:24:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,09:59:00,10:57:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:13:00,10:47:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:17:00,01:21:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:48:00,06:18:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:34:00,17:29:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:52:00,18:14:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:54:00,13:15:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:55:00,13:24:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,09:59:00,10:57:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:13:00,10:47:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:17:00,01:21:00
Merill,dhadlingtonp5@godaddy.com,UI/UX Design,1,Database Management,1,10:48:00,06:18:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:04:00,17:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:54:00,11:22:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:32:00,11:19:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:35:00,17:17:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:10:00,04:49:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:17:00,07:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:57:00,07:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:46:00,17:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:40:00,07:20:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:04:00,17:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:54:00,11:22:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:32:00,11:19:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:35:00,17:17:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:10:00,04:49:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:17:00,07:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:57:00,07:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:46:00,17:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:40:00,07:20:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:04:00,17:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:54:00,11:22:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:32:00,11:19:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:35:00,17:17:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:10:00,04:49:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:17:00,07:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:57:00,07:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:46:00,17:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:40:00,07:20:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:04:00,17:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:54:00,11:22:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:32:00,11:19:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:35:00,17:17:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:10:00,04:49:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:17:00,07:27:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:57:00,07:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,10:46:00,17:09:00
Mathilda,cwillshireq5@slate.com,Google Cloud Platform (GCP),4,Automation Testing,1,09:40:00,07:20:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:40:00,12:07:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:52:00,09:59:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:41:00,03:02:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:01:00,12:16:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:01:00,18:03:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:09:00,15:18:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:37:00,12:53:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:26:00,04:42:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:40:00,17:13:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:40:00,12:07:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:52:00,09:59:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:41:00,03:02:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:01:00,12:16:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:01:00,18:03:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:09:00,15:18:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:37:00,12:53:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:26:00,04:42:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:40:00,17:13:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:40:00,12:07:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:52:00,09:59:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:41:00,03:02:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:01:00,12:16:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:01:00,18:03:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:09:00,15:18:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:37:00,12:53:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,10:26:00,04:42:00
Bone,etownfr@xrea.com,Web Development,10,Technical Support,1,09:40:00,17:13:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:11:00,06:01:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:15:00,02:35:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,09:46:00,11:48:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:16:00,08:38:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:51:00,06:59:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:19:00,12:01:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:46:00,11:55:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:31:00,09:40:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:46:00,04:14:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:14:00,17:42:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:43:00,17:34:00
Madalyn,dclyntergx@webeden.co.uk,Data Science,5,Software Engineering,1,10:28:00,10:11:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:32:00,15:44:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:30:00,10:51:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:36:00,14:12:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:39:00,14:37:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:59:00,06:48:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:35:00,15:03:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:31:00,05:01:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:50:00,07:17:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:43:00,05:28:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:32:00,15:44:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:30:00,10:51:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:36:00,14:12:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:39:00,14:37:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:59:00,06:48:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:35:00,15:03:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:31:00,05:01:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:50:00,07:17:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:43:00,05:28:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:32:00,15:44:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:30:00,10:51:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:36:00,14:12:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:39:00,14:37:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:59:00,06:48:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:35:00,15:03:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:31:00,05:01:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:50:00,07:17:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:43:00,05:28:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:32:00,15:44:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:30:00,10:51:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:36:00,14:12:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:39:00,14:37:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:59:00,06:48:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:35:00,15:03:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:31:00,05:01:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:50:00,07:17:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:43:00,05:28:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:32:00,15:44:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:30:00,10:51:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:36:00,14:12:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:39:00,14:37:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:59:00,06:48:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:35:00,15:03:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,10:31:00,05:01:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:50:00,07:17:00
Elianora,pellershaw4y@economist.com,Frontend Development,4,Blockchain,1,09:43:00,05:28:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:32:00,13:29:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:00:00,10:31:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:31:00,13:59:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:34:00,02:05:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:28:00,10:29:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:18:00,14:30:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:30:00,06:24:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:07:00,01:43:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:54:00,17:06:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:22:00,15:57:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:33:00,14:13:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:53:00,07:15:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:32:00,13:29:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:00:00,10:31:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:31:00,13:59:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:34:00,02:05:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:28:00,10:29:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:18:00,14:30:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:30:00,06:24:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:07:00,01:43:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:54:00,17:06:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:22:00,15:57:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,10:33:00,14:13:00
Emmie,rpratteds@hubpages.com,Agile Methodologies,9,Frontend Development,1,09:53:00,07:15:00
